             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE              SIDE              COMMENT        ,,,,,,,,,,,,,,,,,,,,,,
                         28202 2022-05-27   10:54:24  10:54:35     11      BCM-949510AI013     GOOD     KohYoung ZOO                  L10 T,,,,,,,,,,,,,,,,,,,,,,
Component ID,Volume(%),Height(um),Area(%),OffsetX(mm),OffsetY(mm),Barcode,  Date  , Time ,Job,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm),Library_Name,Result,Spec,PinNumber,Image
C60,116.781,130.791,107.146,0.005,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100009229-02,GOOD,,1,
C60,114.251,131.618,104.166,0.005,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100009229-02,GOOD,,2,
C61,121.815,139.059,105.119,0.01,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C61,115.873,128.92,107.856,0.007,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C66,116.314,134.417,103.838,-0.003,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,1,
C66,111.939,126.161,106.473,0.003,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,2,
C67,112.154,126.186,106.656,0.001,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100009002-03,GOOD,,1,
C67,116.401,129.729,107.671,-0.001,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100009002-03,GOOD,,2,
C68,119.789,136.693,105.16,-0.002,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,1,
C68,121.99,139.504,104.934,0.005,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,2,
C73,110.772,127.474,104.278,0.004,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100009002-03,GOOD,,1,
C73,110.748,126.866,104.755,0.004,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100009002-03,GOOD,,2,
C75,113.683,129.592,105.269,-0.004,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1124418091-06,GOOD,,1,
C75,112.868,128.269,105.591,-0.004,0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1124418091-06,GOOD,,2,
C77,107.456,126.286,102.108,0.007,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,1,
C77,109.77,127.268,103.501,0.004,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,2,
C78,118.349,138.498,102.542,0.009,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C78,117.408,136.849,102.953,0.007,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C79,117.536,137.456,102.61,-0.003,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009229-02,GOOD,,1,
C79,120.465,137.206,105.358,0.002,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009229-02,GOOD,,2,
C80,111.931,130.089,103.251,0.001,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C80,113.157,126.653,107.213,0,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C81,120.003,135.778,106.058,0.006,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,1,
C81,114.288,128.054,107.1,0.001,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,2,
C88,124.537,143.727,103.978,-0.005,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.444,0.508,1100006895-02,GOOD,,1,
C88,115.795,132.636,104.764,-0.011,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.444,0.508,1100006895-02,GOOD,,2,
C89,121.749,134.987,108.232,0.022,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C89,117.036,132.833,105.729,0.018,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C91,120.622,132.182,109.506,0.02,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C91,121.761,134.207,108.872,0.02,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C92,121.403,138.406,105.258,0.028,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C92,119.709,137.436,104.522,0.019,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C93,119.94,136.1,105.752,0.01,-0.01,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3544,1100008245-02,GOOD,,1,
C93,120.528,135.609,106.655,0.011,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3544,1100008245-02,GOOD,,2,
C94,124.387,139.655,106.881,0.021,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C94,122.003,140.912,103.898,0.018,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C95,106.004,121.557,104.647,0.009,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C95,112.565,131.66,102.596,0.022,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C98,117.134,131.768,106.673,0.027,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C98,111.227,130.06,102.624,0.016,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C101,115.38,132.209,104.725,0.004,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3544,1100006362-04,GOOD,,1,
C101,118.441,134.523,105.654,0.005,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3544,1100006362-04,GOOD,,2,
C103,122.553,135.705,108.371,0.004,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C103,124.571,136.577,109.451,0.013,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C104,118.815,134.129,106.299,0.015,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C104,118.938,135.616,105.243,0.018,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C105,127.435,139.157,109.891,0.014,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C105,125.108,137.865,108.896,0.012,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C106,120.414,134.116,107.74,0.016,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C106,116.794,130.223,107.626,0.013,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C107,116.934,129.943,107.987,0.02,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C107,122.434,135.303,108.586,0.021,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C108,124.554,141.232,105.83,0.017,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C108,125.675,141.852,106.315,0.02,0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C112,124.121,140.488,106.02,0.02,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C112,116.516,129.837,107.688,0.014,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C114,123.719,142.161,104.432,0.008,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C114,122.204,139.55,105.084,0,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C117,121.664,137.571,106.125,0.001,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C117,124.506,140.201,106.566,0.01,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C231,118.542,138.244,102.898,0.026,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,1,
C231,116.423,132.795,105.206,0.019,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,2,
C232,106.464,120.781,105.776,0.011,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,1,
C232,114.945,131.535,104.865,0.021,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,2,
C240,116.832,130.471,107.455,0.005,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C240,118.535,135.79,104.752,0,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C241,119.126,132.222,108.114,-0.001,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C241,117.657,134.913,104.651,0.001,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C242,112.093,133.041,101.106,0.006,0.01,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,1,
C242,110.113,130.583,101.19,0.004,0.01,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100009002-03,GOOD,,2,
C243,118.493,140.304,101.346,0.028,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C243,108.722,127.313,102.477,0.022,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C249,117.962,130.586,108.4,0.016,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,1,
C249,117.291,129.69,108.528,0.016,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,Y5S10A3050,GOOD,,2,
C250,120.202,135.298,106.611,0.005,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3544,1100008245-02,GOOD,,1,
C250,115.648,131.847,105.256,0.008,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3544,1100008245-02,GOOD,,2,
C251,119.353,136.915,104.608,0.012,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C251,115.441,128.629,107.697,0.006,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C252,110.783,126.775,104.863,0.007,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C252,110.144,127.874,103.362,0.009,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C253,124.858,137.049,109.326,0.02,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C253,127.471,143.455,106.629,0.019,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C254,120.275,136.584,105.671,0.023,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C254,123.883,140.585,105.743,0.02,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C255,124.117,138.172,107.794,0.013,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C255,121.169,133.204,109.158,0.022,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C256,114.964,129.031,106.917,0.009,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C256,113.87,131.902,103.594,0.016,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C258,115.206,135.893,101.732,0.001,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.444,0.508,1100006895-02,GOOD,,1,
C258,117.567,134.072,105.227,-0.004,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.444,0.508,1100006895-02,GOOD,,2,
C289,112.113,129.324,104.03,0.002,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.5196,0.9552,Y5S10AI006,GOOD,,1,
C289,117.285,135.332,103.998,0.001,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.5196,0.9552,Y5S10AI006,GOOD,,2,
C292,119.812,136.169,105.586,0.008,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,1,
C292,118.16,139.873,101.372,0.008,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100010464-01,GOOD,,2,
C295,120.903,140.16,103.513,0.004,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C295,125.998,141.666,106.728,0.013,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C298,124.15,139.686,106.653,0.011,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,1,
C298,121.144,138.174,105.21,0.006,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100010464-01,GOOD,,2,
C311,111.477,127.954,104.548,0.013,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100007318-04,GOOD,,1,
C311,113.792,130.96,104.269,0.017,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100007318-04,GOOD,,2,
C312,111.277,127.426,104.792,-0.002,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,1,
C312,112.062,130.549,103.007,0.001,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,2,
C313,112.172,126.512,106.399,0.005,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,1,
C313,110.67,125.259,106.024,0.004,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,2,
C314,110.999,128.139,103.949,-0.001,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,1,
C314,117.119,132.998,105.673,0.004,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,2,
C315,119.153,135.199,105.758,-0.005,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,1,
C315,121.504,135.134,107.897,0.002,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,2,
C316,120.015,131.503,109.517,0.008,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,1,
C316,116.74,132.351,105.846,0.004,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1100007318-04,GOOD,,2,
C320,107.764,120.857,107,0,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100007318-04,GOOD,,1,
C320,109.49,125.148,104.986,-0.004,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1100007318-04,GOOD,,2,
C324,115.906,141.65,98.19,0.004,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1124422091-03,GOOD,,1,
C324,105.732,128.085,99.059,0.013,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1124422091-03,GOOD,,2,
C325,124.247,145.912,102.183,-0.006,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3544,0.3252,1100000214-04,GOOD,,1,
